file_id,clean_file,noise_file,noise_category,snr_db,sample_rate,channels,output_file,impulsive_event_start_sec,impulsive_event_duration_sec
343,common_voice_en_25234745.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_25234745_stationary_1-50454-A-44_SNR_5dB_0343.wav,,
344,common_voice_en_20242986.wav,1-115545-C-48.wav,impulsive,-5,16000,1,common_voice_en_20242986_impulsive_1-115545-C-48_SNR_-5dB_0344.wav,1.698375,0.4530625
345,common_voice_en_30619661.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_30619661_impulsive_1-115545-C-48_SNR_0dB_0345.wav,4.4729375,0.145375
346,common_voice_en_21663195.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_21663195_impulsive_1-115545-B-48_SNR_20dB_0346.wav,5.175125,0.57575
347,common_voice_en_19726722.wav,1-115545-A-48.wav,impulsive,20,16000,1,common_voice_en_19726722_impulsive_1-115545-A-48_SNR_20dB_0347.wav,2.403875,0.568625
348,common_voice_en_19767846.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_19767846_stationary_1-18527-B-44_SNR_-5dB_0348.wav,,
349,common_voice_en_21538040.wav,1-160563-A-48.wav,impulsive,10,16000,1,common_voice_en_21538040_impulsive_1-160563-A-48_SNR_10dB_0349.wav,2.075125,0.6560625
350,common_voice_en_18681419.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_18681419_impulsive_1-115545-B-48_SNR_5dB_0350.wav,5.37175,0.4655
351,common_voice_en_21663172.wav,1-22882-A-44.wav,stationary,10,16000,1,common_voice_en_21663172_stationary_1-22882-A-44_SNR_10dB_0351.wav,,
352,common_voice_en_24033981.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_24033981_impulsive_1-115546-A-48_SNR_5dB_0352.wav,5.669375,0.29125
353,common_voice_en_25695677.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_25695677_non_stationary_helicopter_SNR_-5dB_0353.wav,,
354,common_voice_en_23731524.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_23731524_stationary_1-50455-A-44_SNR_0dB_0354.wav,,
355,common_voice_en_27688640.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_27688640_stationary_1-18527-A-44_SNR_-5dB_0355.wav,,
356,common_voice_en_21538045.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_21538045_non_stationary_helicopter_SNR_10dB_0356.wav,,
357,common_voice_en_31191669.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_31191669_impulsive_1-115545-B-48_SNR_20dB_0357.wav,1.8314375,0.5545
358,common_voice_en_18681422.wav,1-115545-C-48.wav,impulsive,15,16000,1,common_voice_en_18681422_impulsive_1-115545-C-48_SNR_15dB_0358.wav,5.2385,0.545375
359,common_voice_en_18725367.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_18725367_stationary_1-50454-A-44_SNR_5dB_0359.wav,,
360,common_voice_en_26724564.wav,1-115545-B-48.wav,impulsive,-5,16000,1,common_voice_en_26724564_impulsive_1-115545-B-48_SNR_-5dB_0360.wav,0.2850625,0.2461875
361,common_voice_en_19657017.wav,1-22882-A-44.wav,stationary,5,16000,1,common_voice_en_19657017_stationary_1-22882-A-44_SNR_5dB_0361.wav,,
362,common_voice_en_27709076.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_27709076_stationary_1-18527-B-44_SNR_20dB_0362.wav,,
363,common_voice_en_24033984.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_24033984_impulsive_1-115545-C-48_SNR_10dB_0363.wav,1.1279375,0.1786875
364,common_voice_en_27004523.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_27004523_non_stationary_helicopter_SNR_20dB_0364.wav,,
365,common_voice_en_20260796.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_20260796_stationary_1-18527-A-44_SNR_-5dB_0365.wav,,
366,common_voice_en_19726723.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19726723_non_stationary_helicopter_SNR_15dB_0366.wav,,
367,common_voice_en_19451233.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_19451233_stationary_1-22882-A-44_SNR_20dB_0367.wav,,
368,common_voice_en_24033983.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_24033983_stationary_1-50455-A-44_SNR_5dB_0368.wav,,
369,common_voice_en_25695670.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_25695670_stationary_1-18527-B-44_SNR_-5dB_0369.wav,,
370,common_voice_en_19726720.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_19726720_impulsive_1-115546-A-48_SNR_-5dB_0370.wav,5.4709375,0.79825
371,common_voice_en_21817011.wav,1-160563-A-48.wav,impulsive,15,16000,1,common_voice_en_21817011_impulsive_1-160563-A-48_SNR_15dB_0371.wav,1.29025,0.3973125
372,common_voice_en_19726720.wav,1-160563-A-48.wav,impulsive,0,16000,1,common_voice_en_19726720_impulsive_1-160563-A-48_SNR_0dB_0372.wav,6.4885625,0.22425
373,common_voice_en_19657026.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_19657026_stationary_1-50454-A-44_SNR_-5dB_0373.wav,,
374,common_voice_en_22779353.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22779353_non_stationary_helicopter_SNR_10dB_0374.wav,,
375,common_voice_en_27703526.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_27703526_stationary_1-18527-A-44_SNR_-5dB_0375.wav,,
376,common_voice_en_21369215.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_21369215_non_stationary_helicopter_SNR_15dB_0376.wav,,
377,common_voice_en_23707411.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_23707411_impulsive_1-160563-A-48_SNR_-5dB_0377.wav,0.6075,0.2283125
378,common_voice_en_24033984.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_24033984_non_stationary_helicopter_SNR_0dB_0378.wav,,
379,common_voice_en_27703526.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_27703526_non_stationary_helicopter_SNR_0dB_0379.wav,,
380,common_voice_en_23731526.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_23731526_non_stationary_helicopter_SNR_-5dB_0380.wav,,
381,common_voice_en_27004519.wav,1-18527-B-44.wav,stationary,0,16000,1,common_voice_en_27004519_stationary_1-18527-B-44_SNR_0dB_0381.wav,,
382,common_voice_en_21538044.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_21538044_impulsive_1-115545-B-48_SNR_5dB_0382.wav,3.4649375,0.6313125
383,common_voice_en_19227416.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_19227416_stationary_1-50455-A-44_SNR_5dB_0383.wav,,
384,common_voice_en_19657017.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19657017_non_stationary_helicopter_SNR_15dB_0384.wav,,
385,common_voice_en_19726070.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19726070_non_stationary_helicopter_SNR_0dB_0385.wav,,
386,common_voice_en_580651.wav,1-160563-A-48.wav,impulsive,5,16000,1,common_voice_en_580651_impulsive_1-160563-A-48_SNR_5dB_0386.wav,6.7603125,0.677125
387,common_voice_en_18561931.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_18561931_stationary_1-50455-A-44_SNR_5dB_0387.wav,,
388,common_voice_en_19854922.wav,1-115546-A-48.wav,impulsive,15,16000,1,common_voice_en_19854922_impulsive_1-115546-A-48_SNR_15dB_0388.wav,4.079875,0.7543125
389,common_voice_en_27688640.wav,1-22882-A-44.wav,stationary,10,16000,1,common_voice_en_27688640_stationary_1-22882-A-44_SNR_10dB_0389.wav,,
390,common_voice_en_19952222.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_19952222_impulsive_1-115546-A-48_SNR_5dB_0390.wav,5.6410625,0.564375
391,common_voice_en_18725368.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_18725368_stationary_1-50454-A-44_SNR_10dB_0391.wav,,
392,common_voice_en_25113641.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_25113641_stationary_1-50455-A-44_SNR_0dB_0392.wav,,
393,common_voice_en_21538043.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_21538043_impulsive_1-115545-C-48_SNR_10dB_0393.wav,4.2186875,0.233875
394,common_voice_en_27703529.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_27703529_stationary_1-18527-B-44_SNR_10dB_0394.wav,,
395,common_voice_en_19451234.wav,1-18527-B-44.wav,stationary,0,16000,1,common_voice_en_19451234_stationary_1-18527-B-44_SNR_0dB_0395.wav,,
396,common_voice_en_19262159.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_19262159_stationary_1-50454-A-44_SNR_15dB_0396.wav,,
397,common_voice_en_23707414.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_23707414_stationary_1-18527-B-44_SNR_5dB_0397.wav,,
398,common_voice_en_27709079.wav,1-115545-B-48.wav,impulsive,0,16000,1,common_voice_en_27709079_impulsive_1-115545-B-48_SNR_0dB_0398.wav,3.824125,0.6101875
399,common_voice_en_25695677.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_25695677_impulsive_1-115546-A-48_SNR_-5dB_0399.wav,4.1405625,0.1921875
400,common_voice_en_25113640.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_25113640_impulsive_1-115545-B-48_SNR_15dB_0400.wav,0.207,0.4613125
401,common_voice_en_21101337.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_21101337_non_stationary_helicopter_SNR_5dB_0401.wav,,
402,common_voice_en_27688637.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_27688637_stationary_1-18527-A-44_SNR_10dB_0402.wav,,
403,common_voice_en_19657021.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_19657021_impulsive_1-115545-C-48_SNR_10dB_0403.wav,1.64075,0.4746875
404,common_voice_en_18725366.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_18725366_non_stationary_helicopter_SNR_5dB_0404.wav,,
405,common_voice_en_27703526.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_27703526_stationary_1-50454-A-44_SNR_15dB_0405.wav,,
406,common_voice_en_24033984.wav,1-115545-C-48.wav,impulsive,15,16000,1,common_voice_en_24033984_impulsive_1-115545-C-48_SNR_15dB_0406.wav,1.054,0.7966875
407,common_voice_en_19262159.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19262159_non_stationary_helicopter_SNR_15dB_0407.wav,,
408,common_voice_en_22779356.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_22779356_impulsive_1-115545-B-48_SNR_15dB_0408.wav,8.19325,0.6213125
409,common_voice_en_18681422.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_18681422_stationary_1-18527-B-44_SNR_20dB_0409.wav,,
410,common_voice_en_21663181.wav,1-160563-A-48.wav,impulsive,10,16000,1,common_voice_en_21663181_impulsive_1-160563-A-48_SNR_10dB_0410.wav,1.1450625,0.2525
411,common_voice_en_21538045.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_21538045_impulsive_1-115545-C-48_SNR_0dB_0411.wav,4.86375,0.502375
412,common_voice_en_21663195.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_21663195_non_stationary_helicopter_SNR_20dB_0412.wav,,
413,common_voice_en_27709075.wav,1-18527-A-44.wav,stationary,5,16000,1,common_voice_en_27709075_stationary_1-18527-A-44_SNR_5dB_0413.wav,,
414,common_voice_en_21663172.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_21663172_non_stationary_helicopter_SNR_15dB_0414.wav,,
415,common_voice_en_18561930.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_18561930_non_stationary_helicopter_SNR_20dB_0415.wav,,
416,common_voice_en_30619661.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_30619661_non_stationary_helicopter_SNR_15dB_0416.wav,,
417,common_voice_en_25234748.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_25234748_stationary_1-50455-A-44_SNR_10dB_0417.wav,,
418,common_voice_en_19952222.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_19952222_stationary_1-18527-A-44_SNR_0dB_0418.wav,,
419,common_voice_en_18561928.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_18561928_non_stationary_helicopter_SNR_0dB_0419.wav,,
420,common_voice_en_19854920.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19854920_non_stationary_helicopter_SNR_20dB_0420.wav,,
421,common_voice_en_18725368.wav,1-160563-A-48.wav,impulsive,0,16000,1,common_voice_en_18725368_impulsive_1-160563-A-48_SNR_0dB_0421.wav,3.9188125,0.6743125
422,common_voice_en_27004522.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27004522_non_stationary_helicopter_SNR_10dB_0422.wav,,
423,common_voice_en_27688636.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_27688636_stationary_1-22882-A-44_SNR_20dB_0423.wav,,
424,common_voice_en_20242990.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_20242990_non_stationary_helicopter_SNR_0dB_0424.wav,,
425,common_voice_en_20260796.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_20260796_non_stationary_helicopter_SNR_5dB_0425.wav,,
426,common_voice_en_21101339.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_21101339_impulsive_1-115546-A-48_SNR_5dB_0426.wav,4.5915,0.5913125
427,common_voice_en_20260795.wav,1-50455-A-44.wav,stationary,20,16000,1,common_voice_en_20260795_stationary_1-50455-A-44_SNR_20dB_0427.wav,,
428,common_voice_en_22939425.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_22939425_impulsive_1-115546-A-48_SNR_5dB_0428.wav,0.3445625,0.2499375
429,common_voice_en_21101339.wav,1-115545-A-48.wav,impulsive,5,16000,1,common_voice_en_21101339_impulsive_1-115545-A-48_SNR_5dB_0429.wav,3.9245625,0.5529375
430,common_voice_en_19854923.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_19854923_stationary_1-50455-A-44_SNR_5dB_0430.wav,,
431,common_voice_en_27703529.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_27703529_non_stationary_helicopter_SNR_-5dB_0431.wav,,
432,common_voice_en_580647.wav,1-115545-B-48.wav,impulsive,0,16000,1,common_voice_en_580647_impulsive_1-115545-B-48_SNR_0dB_0432.wav,1.8486875,0.1519375
433,common_voice_en_19951092.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_19951092_stationary_1-50454-A-44_SNR_5dB_0433.wav,,
434,common_voice_en_25234745.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_25234745_stationary_1-18527-B-44_SNR_-5dB_0434.wav,,
435,common_voice_en_27703525.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_27703525_impulsive_1-115545-B-48_SNR_10dB_0435.wav,3.91125,0.7685
436,common_voice_en_19767846.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_19767846_impulsive_1-115545-C-48_SNR_5dB_0436.wav,6.297375,0.39225
437,common_voice_en_19227418.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19227418_non_stationary_helicopter_SNR_15dB_0437.wav,,
438,common_voice_en_18681419.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_18681419_impulsive_1-115545-B-48_SNR_10dB_0438.wav,3.252125,0.28
439,common_voice_en_25695673.wav,1-22882-A-44.wav,stationary,-5,16000,1,common_voice_en_25695673_stationary_1-22882-A-44_SNR_-5dB_0439.wav,,
440,common_voice_en_18522887.wav,1-50455-A-44.wav,stationary,-5,16000,1,common_voice_en_18522887_stationary_1-50455-A-44_SNR_-5dB_0440.wav,,
441,common_voice_en_21663181.wav,1-50455-A-44.wav,stationary,15,16000,1,common_voice_en_21663181_stationary_1-50455-A-44_SNR_15dB_0441.wav,,
442,common_voice_en_25695673.wav,1-115545-B-48.wav,impulsive,15,16000,1,common_voice_en_25695673_impulsive_1-115545-B-48_SNR_15dB_0442.wav,1.5795,0.57925
443,common_voice_en_19451218.wav,1-50454-A-44.wav,stationary,20,16000,1,common_voice_en_19451218_stationary_1-50454-A-44_SNR_20dB_0443.wav,,
444,common_voice_en_20242987.wav,1-115545-A-48.wav,impulsive,20,16000,1,common_voice_en_20242987_impulsive_1-115545-A-48_SNR_20dB_0444.wav,4.65125,0.4451875
445,common_voice_en_19767818.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_19767818_stationary_1-50454-A-44_SNR_10dB_0445.wav,,
446,common_voice_en_26724564.wav,1-50454-A-44.wav,stationary,20,16000,1,common_voice_en_26724564_stationary_1-50454-A-44_SNR_20dB_0446.wav,,
447,common_voice_en_19262159.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_19262159_stationary_1-18527-B-44_SNR_10dB_0447.wav,,
448,common_voice_en_21538044.wav,1-115545-A-48.wav,impulsive,5,16000,1,common_voice_en_21538044_impulsive_1-115545-A-48_SNR_5dB_0448.wav,1.8298125,0.49275
449,common_voice_en_20260792.wav,1-115545-C-48.wav,impulsive,15,16000,1,common_voice_en_20260792_impulsive_1-115545-C-48_SNR_15dB_0449.wav,2.142625,0.686625
450,common_voice_en_22779353.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_22779353_non_stationary_helicopter_SNR_20dB_0450.wav,,
451,common_voice_en_19451233.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19451233_non_stationary_helicopter_SNR_10dB_0451.wav,,
452,common_voice_en_26724560.wav,1-115545-C-48.wav,impulsive,20,16000,1,common_voice_en_26724560_impulsive_1-115545-C-48_SNR_20dB_0452.wav,3.010875,0.2201875
453,common_voice_en_580647.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_580647_stationary_1-18527-B-44_SNR_10dB_0453.wav,,
454,common_voice_en_19705427.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19705427_non_stationary_helicopter_SNR_10dB_0454.wav,,
455,common_voice_en_27703525.wav,1-160563-A-48.wav,impulsive,20,16000,1,common_voice_en_27703525_impulsive_1-160563-A-48_SNR_20dB_0455.wav,4.880875,0.323625
456,common_voice_en_19227416.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19227416_non_stationary_helicopter_SNR_-5dB_0456.wav,,
457,common_voice_en_27709075.wav,1-50455-A-44.wav,stationary,15,16000,1,common_voice_en_27709075_stationary_1-50455-A-44_SNR_15dB_0457.wav,,
458,common_voice_en_19767846.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19767846_non_stationary_helicopter_SNR_0dB_0458.wav,,
459,common_voice_en_21538045.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_21538045_impulsive_1-115546-A-48_SNR_-5dB_0459.wav,5.8729375,0.7965625
460,common_voice_en_30619674.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_30619674_non_stationary_helicopter_SNR_-5dB_0460.wav,,
461,common_voice_en_25113639.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_25113639_stationary_1-50454-A-44_SNR_10dB_0461.wav,,
462,common_voice_en_18725367.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_18725367_non_stationary_helicopter_SNR_20dB_0462.wav,,
463,common_voice_en_18561929.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_18561929_non_stationary_helicopter_SNR_20dB_0463.wav,,
464,common_voice_en_30619661.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_30619661_stationary_1-50454-A-44_SNR_5dB_0464.wav,,
465,common_voice_en_18843976.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_18843976_non_stationary_helicopter_SNR_-5dB_0465.wav,,
466,common_voice_en_25234745.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_25234745_stationary_1-50454-A-44_SNR_0dB_0466.wav,,
467,common_voice_en_19657021.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_19657021_impulsive_1-115546-A-48_SNR_5dB_0467.wav,3.5619375,0.491625
468,common_voice_en_22939424.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_22939424_non_stationary_helicopter_SNR_20dB_0468.wav,,
469,common_voice_en_21817013.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_21817013_stationary_1-50455-A-44_SNR_10dB_0469.wav,,
470,common_voice_en_27004523.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_27004523_stationary_1-18527-B-44_SNR_-5dB_0470.wav,,
471,common_voice_en_18561929.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_18561929_impulsive_1-115546-A-48_SNR_20dB_0471.wav,2.17875,0.6575
472,common_voice_en_22939425.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_22939425_impulsive_1-115545-B-48_SNR_10dB_0472.wav,2.2580625,0.4544375
473,common_voice_en_19767817.wav,1-115545-A-48.wav,impulsive,-5,16000,1,common_voice_en_19767817_impulsive_1-115545-A-48_SNR_-5dB_0473.wav,5.0374375,0.776
474,common_voice_en_18561928.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_18561928_stationary_1-18527-A-44_SNR_-5dB_0474.wav,,
475,common_voice_en_18681417.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_18681417_non_stationary_helicopter_SNR_0dB_0475.wav,,
476,common_voice_en_18681425.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18681425_non_stationary_helicopter_SNR_15dB_0476.wav,,
477,common_voice_en_19854924.wav,1-115545-A-48.wav,impulsive,0,16000,1,common_voice_en_19854924_impulsive_1-115545-A-48_SNR_0dB_0477.wav,1.91825,0.6159375
478,common_voice_en_27709079.wav,1-50455-A-44.wav,stationary,20,16000,1,common_voice_en_27709079_stationary_1-50455-A-44_SNR_20dB_0478.wav,,
479,common_voice_en_21538044.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_21538044_stationary_1-18527-B-44_SNR_20dB_0479.wav,,
480,common_voice_en_19951089.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19951089_non_stationary_helicopter_SNR_-5dB_0480.wav,,
481,common_voice_en_27703528.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_27703528_impulsive_1-115545-B-48_SNR_20dB_0481.wav,2.27675,0.795
482,common_voice_en_25695673.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_25695673_stationary_1-22882-A-44_SNR_20dB_0482.wav,,
483,common_voice_en_22939425.wav,1-115545-C-48.wav,impulsive,20,16000,1,common_voice_en_22939425_impulsive_1-115545-C-48_SNR_20dB_0483.wav,1.222375,0.5263125
484,common_voice_en_21369211.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_21369211_non_stationary_helicopter_SNR_0dB_0484.wav,,
485,common_voice_en_19951090.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_19951090_stationary_1-18527-B-44_SNR_10dB_0485.wav,,
486,common_voice_en_18725367.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18725367_non_stationary_helicopter_SNR_15dB_0486.wav,,
487,common_voice_en_27004523.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_27004523_stationary_1-18527-B-44_SNR_5dB_0487.wav,,
488,common_voice_en_19854920.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_19854920_stationary_1-18527-A-44_SNR_10dB_0488.wav,,
489,common_voice_en_22779358.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_22779358_stationary_1-18527-B-44_SNR_-5dB_0489.wav,,
490,common_voice_en_20260792.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_20260792_non_stationary_helicopter_SNR_-5dB_0490.wav,,
491,common_voice_en_19767817.wav,1-160563-A-48.wav,impulsive,20,16000,1,common_voice_en_19767817_impulsive_1-160563-A-48_SNR_20dB_0491.wav,3.9271875,0.7875625
492,common_voice_en_19854922.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_19854922_impulsive_1-115545-C-48_SNR_5dB_0492.wav,1.556625,0.1156875
493,common_voice_en_19451233.wav,1-115546-A-48.wav,impulsive,0,16000,1,common_voice_en_19451233_impulsive_1-115546-A-48_SNR_0dB_0493.wav,3.2491875,0.718875
494,common_voice_en_19952220.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_19952220_non_stationary_helicopter_SNR_10dB_0494.wav,,
495,common_voice_en_25113642.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_25113642_non_stationary_helicopter_SNR_5dB_0495.wav,,
496,common_voice_en_20242988.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_20242988_non_stationary_helicopter_SNR_10dB_0496.wav,,
497,common_voice_en_19262161.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_19262161_impulsive_1-115546-A-48_SNR_5dB_0497.wav,5.126875,0.308
498,common_voice_en_23707411.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_23707411_stationary_1-18527-B-44_SNR_20dB_0498.wav,,
499,common_voice_en_19705425.wav,1-50455-A-44.wav,stationary,15,16000,1,common_voice_en_19705425_stationary_1-50455-A-44_SNR_15dB_0499.wav,,
500,common_voice_en_30619661.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_30619661_impulsive_1-115545-C-48_SNR_0dB_0500.wav,1.8843125,0.300875
501,common_voice_en_22939425.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22939425_non_stationary_helicopter_SNR_10dB_0501.wav,,
502,common_voice_en_27703525.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_27703525_non_stationary_helicopter_SNR_5dB_0502.wav,,
503,common_voice_en_25695670.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_25695670_impulsive_1-115546-A-48_SNR_10dB_0503.wav,0.69325,0.27225
504,common_voice_en_19657026.wav,1-115546-A-48.wav,impulsive,0,16000,1,common_voice_en_19657026_impulsive_1-115546-A-48_SNR_0dB_0504.wav,4.292125,0.655125
505,common_voice_en_18681417.wav,1-115545-A-48.wav,impulsive,20,16000,1,common_voice_en_18681417_impulsive_1-115545-A-48_SNR_20dB_0505.wav,3.3783125,0.149625
506,common_voice_en_19657026.wav,1-115545-B-48.wav,impulsive,-5,16000,1,common_voice_en_19657026_impulsive_1-115545-B-48_SNR_-5dB_0506.wav,1.79175,0.254625
507,common_voice_en_26724561.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_26724561_non_stationary_helicopter_SNR_15dB_0507.wav,,
508,common_voice_en_25695666.wav,1-50455-A-44.wav,stationary,15,16000,1,common_voice_en_25695666_stationary_1-50455-A-44_SNR_15dB_0508.wav,,
509,common_voice_en_18522889.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_18522889_stationary_1-22882-A-44_SNR_15dB_0509.wav,,
510,common_voice_en_18561928.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_18561928_non_stationary_helicopter_SNR_0dB_0510.wav,,
511,common_voice_en_19262159.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19262159_non_stationary_helicopter_SNR_0dB_0511.wav,,
512,common_voice_en_580650.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_580650_non_stationary_helicopter_SNR_5dB_0512.wav,,
